"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|SE3","19.04.2022 22:00 - 19.04.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","816","n/e","5475","717","n/e","0","n/e","n/e","560"
"BZN|SE3","19.04.2022 23:00 - 20.04.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","753","n/e","5475","694","n/e","0","n/e","n/e","525"
"BZN|SE3","20.04.2022 00:00 - 20.04.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","723","n/e","5522","663","n/e","0","n/e","n/e","493"
"BZN|SE3","20.04.2022 01:00 - 20.04.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","717","n/e","5526","662","n/e","0","n/e","n/e","453"
"BZN|SE3","20.04.2022 02:00 - 20.04.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","716","n/e","5528","663","n/e","0","n/e","n/e","411"
"BZN|SE3","20.04.2022 03:00 - 20.04.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","749","n/e","5529","665","n/e","0","n/e","n/e","424"
"BZN|SE3","20.04.2022 04:00 - 20.04.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","745","n/e","5530","686","n/e","0","n/e","n/e","451"
"BZN|SE3","20.04.2022 05:00 - 20.04.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","803","n/e","5529","754","n/e","0","n/e","n/e","497"
"BZN|SE3","20.04.2022 06:00 - 20.04.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","910","n/e","5529","812","n/e","11","n/e","n/e","533"
"BZN|SE3","20.04.2022 07:00 - 20.04.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1094","n/e","5529","850","n/e","49","n/e","n/e","522"
"BZN|SE3","20.04.2022 08:00 - 20.04.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1076","n/e","5531","869","n/e","109","n/e","n/e","417"
"BZN|SE3","20.04.2022 09:00 - 20.04.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1086","n/e","5532","883","n/e","187","n/e","n/e","366"
"BZN|SE3","20.04.2022 10:00 - 20.04.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1081","n/e","5529","901","n/e","251","n/e","n/e","443"
"BZN|SE3","20.04.2022 11:00 - 20.04.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1054","n/e","5525","882","n/e","297","n/e","n/e","532"
"BZN|SE3","20.04.2022 12:00 - 20.04.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","966","n/e","5525","828","n/e","314","n/e","n/e","631"
"BZN|SE3","20.04.2022 13:00 - 20.04.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","947","n/e","5522","869","n/e","309","n/e","n/e","717"
"BZN|SE3","20.04.2022 14:00 - 20.04.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","922","n/e","5523","813","n/e","283","n/e","n/e","781"
"BZN|SE3","20.04.2022 15:00 - 20.04.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","917","n/e","5524","801","n/e","238","n/e","n/e","810"
"BZN|SE3","20.04.2022 16:00 - 20.04.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","924","n/e","5521","761","n/e","176","n/e","n/e","853"
"BZN|SE3","20.04.2022 17:00 - 20.04.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","936","n/e","5524","749","n/e","110","n/e","n/e","826"
"BZN|SE3","20.04.2022 18:00 - 20.04.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","942","n/e","5524","728","n/e","47","n/e","n/e","830"
"BZN|SE3","20.04.2022 19:00 - 20.04.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","928","n/e","5521","712","n/e","10","n/e","n/e","849"
"BZN|SE3","20.04.2022 20:00 - 20.04.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","896","n/e","5463","708","n/e","1","n/e","n/e","939"
"BZN|SE3","20.04.2022 21:00 - 20.04.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","854","n/e","5463","686","n/e","0","n/e","n/e","1001"
"BZN|SE3","20.04.2022 22:00 - 20.04.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","771","n/e","5463","659","n/e","0","n/e","n/e","1021"
"BZN|SE3","20.04.2022 23:00 - 21.04.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","752","n/e","5463","648","n/e","0","n/e","n/e","983"
"BZN|SE3","21.04.2022 00:00 - 21.04.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","751","n/e","5521","657","n/e","0","n/e","n/e","1050"
"BZN|SE3","21.04.2022 01:00 - 21.04.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","749","n/e","5519","653","n/e","0","n/e","n/e","1049"
"BZN|SE3","21.04.2022 02:00 - 21.04.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","805","n/e","5518","658","n/e","0","n/e","n/e","1116"
"BZN|SE3","21.04.2022 03:00 - 21.04.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","807","n/e","5518","659","n/e","0","n/e","n/e","1195"
"BZN|SE3","21.04.2022 04:00 - 21.04.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","820","n/e","5518","658","n/e","0","n/e","n/e","1212"
"BZN|SE3","21.04.2022 05:00 - 21.04.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","898","n/e","5518","677","n/e","1","n/e","n/e","1257"
"BZN|SE3","21.04.2022 06:00 - 21.04.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","953","n/e","5519","699","n/e","11","n/e","n/e","1237"
"BZN|SE3","21.04.2022 07:00 - 21.04.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1021","n/e","5520","739","n/e","45","n/e","n/e","1155"
"BZN|SE3","21.04.2022 08:00 - 21.04.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1013","n/e","5518","737","n/e","103","n/e","n/e","1010"
"BZN|SE3","21.04.2022 09:00 - 21.04.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1022","n/e","5518","764","n/e","184","n/e","n/e","876"
"BZN|SE3","21.04.2022 10:00 - 21.04.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1021","n/e","5519","748","n/e","257","n/e","n/e","860"
"BZN|SE3","21.04.2022 11:00 - 21.04.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","990","n/e","5521","746","n/e","308","n/e","n/e","946"
"BZN|SE3","21.04.2022 12:00 - 21.04.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","979","n/e","5520","746","n/e","328","n/e","n/e","1031"
"BZN|SE3","21.04.2022 13:00 - 21.04.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","896","n/e","5520","750","n/e","325","n/e","n/e","1088"
"BZN|SE3","21.04.2022 14:00 - 21.04.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","898","n/e","5517","745","n/e","304","n/e","n/e","1087"
"BZN|SE3","21.04.2022 15:00 - 21.04.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","911","n/e","5517","735","n/e","268","n/e","n/e","1098"
"BZN|SE3","21.04.2022 16:00 - 21.04.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","936","n/e","5514","715","n/e","207","n/e","n/e","1048"
"BZN|SE3","21.04.2022 17:00 - 21.04.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","965","n/e","5515","688","n/e","130","n/e","n/e","988"
"BZN|SE3","21.04.2022 18:00 - 21.04.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","960","n/e","5515","667","n/e","58","n/e","n/e","897"
"BZN|SE3","21.04.2022 19:00 - 21.04.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","944","n/e","5515","674","n/e","13","n/e","n/e","879"
"BZN|SE3","21.04.2022 20:00 - 21.04.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","950","n/e","5515","665","n/e","1","n/e","n/e","901"
"BZN|SE3","21.04.2022 21:00 - 21.04.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","885","n/e","5517","631","n/e","0","n/e","n/e","930"
"BZN|SE3","21.04.2022 22:00 - 21.04.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","857","n/e","5453","615","n/e","0","n/e","n/e","922"
"BZN|SE3","21.04.2022 23:00 - 22.04.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","843","n/e","5453","610","n/e","0","n/e","n/e","908"
"BZN|SE3","22.04.2022 00:00 - 22.04.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","847","n/e","5506","573","n/e","0","n/e","n/e","882"
"BZN|SE3","22.04.2022 01:00 - 22.04.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","842","n/e","5505","564","n/e","0","n/e","n/e","877"
"BZN|SE3","22.04.2022 02:00 - 22.04.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","852","n/e","5506","577","n/e","0","n/e","n/e","919"
"BZN|SE3","22.04.2022 03:00 - 22.04.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","852","n/e","5506","574","n/e","0","n/e","n/e","985"
"BZN|SE3","22.04.2022 04:00 - 22.04.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","847","n/e","5506","588","n/e","0","n/e","n/e","1099"
"BZN|SE3","22.04.2022 05:00 - 22.04.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","886","n/e","5503","629","n/e","1","n/e","n/e","1183"
"BZN|SE3","22.04.2022 06:00 - 22.04.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","966","n/e","5504","665","n/e","11","n/e","n/e","1231"
"BZN|SE3","22.04.2022 07:00 - 22.04.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1180","n/e","5504","732","n/e","56","n/e","n/e","1190"
"BZN|SE3","22.04.2022 08:00 - 22.04.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1214","n/e","5506","760","n/e","122","n/e","n/e","1003"
"BZN|SE3","22.04.2022 09:00 - 22.04.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1130","n/e","5505","791","n/e","204","n/e","n/e","888"
"BZN|SE3","22.04.2022 10:00 - 22.04.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1113","n/e","5506","813","n/e","275","n/e","n/e","880"
"BZN|SE3","22.04.2022 11:00 - 22.04.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1099","n/e","5506","817","n/e","323","n/e","n/e","954"
"BZN|SE3","22.04.2022 12:00 - 22.04.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1050","n/e","5507","804","n/e","344","n/e","n/e","971"
"BZN|SE3","22.04.2022 13:00 - 22.04.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1020","n/e","5506","786","n/e","343","n/e","n/e","1015"
"BZN|SE3","22.04.2022 14:00 - 22.04.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","980","n/e","5504","752","n/e","318","n/e","n/e","1054"
"BZN|SE3","22.04.2022 15:00 - 22.04.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","976","n/e","5501","733","n/e","276","n/e","n/e","1098"
"BZN|SE3","22.04.2022 16:00 - 22.04.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","976","n/e","5498","679","n/e","205","n/e","n/e","1134"
"BZN|SE3","22.04.2022 17:00 - 22.04.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1019","n/e","5487","653","n/e","127","n/e","n/e","1140"
"BZN|SE3","22.04.2022 18:00 - 22.04.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1008","n/e","5489","622","n/e","58","n/e","n/e","1060"
"BZN|SE3","22.04.2022 19:00 - 22.04.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","998","n/e","5487","581","n/e","13","n/e","n/e","1046"
"BZN|SE3","22.04.2022 20:00 - 22.04.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","945","n/e","5490","554","n/e","0","n/e","n/e","1144"
"BZN|SE3","22.04.2022 21:00 - 22.04.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","920","n/e","5491","533","n/e","0","n/e","n/e","1212"
"BZN|SE3","22.04.2022 22:00 - 22.04.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","892","n/e","5429","537","n/e","0","n/e","n/e","1288"
"BZN|SE3","22.04.2022 23:00 - 23.04.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","892","n/e","5443","542","n/e","0","n/e","n/e","1335"
"BZN|SE3","23.04.2022 00:00 - 23.04.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","885","n/e","5487","530","n/e","0","n/e","n/e","1385"
"BZN|SE3","23.04.2022 01:00 - 23.04.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","889","n/e","5485","538","n/e","0","n/e","n/e","1384"
"BZN|SE3","23.04.2022 02:00 - 23.04.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","889","n/e","5486","537","n/e","0","n/e","n/e","1401"
"BZN|SE3","23.04.2022 03:00 - 23.04.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","890","n/e","5484","538","n/e","0","n/e","n/e","1486"
"BZN|SE3","23.04.2022 04:00 - 23.04.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","898","n/e","5486","557","n/e","0","n/e","n/e","1579"
"BZN|SE3","23.04.2022 05:00 - 23.04.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","892","n/e","5485","571","n/e","1","n/e","n/e","1627"
"BZN|SE3","23.04.2022 06:00 - 23.04.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","931","n/e","5486","586","n/e","10","n/e","n/e","1633"
"BZN|SE3","23.04.2022 07:00 - 23.04.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","984","n/e","5485","611","n/e","46","n/e","n/e","1526"
"BZN|SE3","23.04.2022 08:00 - 23.04.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1066","n/e","5486","603","n/e","105","n/e","n/e","1499"
"BZN|SE3","23.04.2022 09:00 - 23.04.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1097","n/e","5484","622","n/e","174","n/e","n/e","1628"
"BZN|SE3","23.04.2022 10:00 - 23.04.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1079","n/e","5485","638","n/e","232","n/e","n/e","1731"
"BZN|SE3","23.04.2022 11:00 - 23.04.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1066","n/e","5483","624","n/e","269","n/e","n/e","1864"
"BZN|SE3","23.04.2022 12:00 - 23.04.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1054","n/e","5485","618","n/e","280","n/e","n/e","1883"
"BZN|SE3","23.04.2022 13:00 - 23.04.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1039","n/e","5485","580","n/e","270","n/e","n/e","1938"
"BZN|SE3","23.04.2022 14:00 - 23.04.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1028","n/e","5483","573","n/e","240","n/e","n/e","1985"
"BZN|SE3","23.04.2022 15:00 - 23.04.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1014","n/e","5483","565","n/e","197","n/e","n/e","1990"
"BZN|SE3","23.04.2022 16:00 - 23.04.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1005","n/e","5481","594","n/e","147","n/e","n/e","1978"
"BZN|SE3","23.04.2022 17:00 - 23.04.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1010","n/e","5479","594","n/e","88","n/e","n/e","1986"
"BZN|SE3","23.04.2022 18:00 - 23.04.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1016","n/e","5474","581","n/e","37","n/e","n/e","1946"
"BZN|SE3","23.04.2022 19:00 - 23.04.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1011","n/e","5482","573","n/e","8","n/e","n/e","1854"
"BZN|SE3","23.04.2022 20:00 - 23.04.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1025","n/e","5486","571","n/e","0","n/e","n/e","1812"
"BZN|SE3","23.04.2022 21:00 - 23.04.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1020","n/e","5488","562","n/e","0","n/e","n/e","1785"
"BZN|SE3","23.04.2022 22:00 - 23.04.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1003","n/e","5433","561","n/e","0","n/e","n/e","1737"
"BZN|SE3","23.04.2022 23:00 - 24.04.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","972","n/e","5433","478","n/e","0","n/e","n/e","1682"
"BZN|SE3","24.04.2022 00:00 - 24.04.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","960","n/e","5486","515","n/e","0","n/e","n/e","1653"
"BZN|SE3","24.04.2022 01:00 - 24.04.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","954","n/e","5488","512","n/e","0","n/e","n/e","1565"
"BZN|SE3","24.04.2022 02:00 - 24.04.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","950","n/e","5489","513","n/e","0","n/e","n/e","1497"
"BZN|SE3","24.04.2022 03:00 - 24.04.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","948","n/e","5489","523","n/e","0","n/e","n/e","1434"
"BZN|SE3","24.04.2022 04:00 - 24.04.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","947","n/e","5488","524","n/e","0","n/e","n/e","1413"
"BZN|SE3","24.04.2022 05:00 - 24.04.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","948","n/e","5490","525","n/e","1","n/e","n/e","1391"
"BZN|SE3","24.04.2022 06:00 - 24.04.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","969","n/e","5490","555","n/e","10","n/e","n/e","1353"
"BZN|SE3","24.04.2022 07:00 - 24.04.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1031","n/e","5489","601","n/e","46","n/e","n/e","1249"
"BZN|SE3","24.04.2022 08:00 - 24.04.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1050","n/e","5487","623","n/e","103","n/e","n/e","1195"
"BZN|SE3","24.04.2022 09:00 - 24.04.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1073","n/e","5486","648","n/e","177","n/e","n/e","1249"
"BZN|SE3","24.04.2022 10:00 - 24.04.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1074","n/e","5486","658","n/e","229","n/e","n/e","1370"
"BZN|SE3","24.04.2022 11:00 - 24.04.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1075","n/e","5483","663","n/e","260","n/e","n/e","1406"
"BZN|SE3","24.04.2022 12:00 - 24.04.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1022","n/e","5483","667","n/e","276","n/e","n/e","1364"
"BZN|SE3","24.04.2022 13:00 - 24.04.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","999","n/e","5484","655","n/e","279","n/e","n/e","1289"
"BZN|SE3","24.04.2022 14:00 - 24.04.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","992","n/e","5483","660","n/e","267","n/e","n/e","1213"
"BZN|SE3","24.04.2022 15:00 - 24.04.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1011","n/e","5482","633","n/e","237","n/e","n/e","1144"
"BZN|SE3","24.04.2022 16:00 - 24.04.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1044","n/e","5483","661","n/e","185","n/e","n/e","1043"
